CÓDIGO;CLASSIFICAÇÃO;DESCRIÇÃO;SALDO ANTERIOR;DÉBITO;CRÉDITO;SALDO ATUAL;MÊS;TIPO
43;1.1.01.01.0000;CAIXA;2627,79;64514,95;62907,7;4235,04;31/10/2021;D
50;1.1.01.01.0100;CAIXA;2627,79;64514,95;62907,7;4235,04;31/10/2021;D
60;1.1.01.02.0000;BANCOS CONTA MOVIMENTO;10,97;1431329,54;1431338,51;2;31/10/2021;D
78;1.1.01.02.0400;BANCO BANRISUL S/A - CONTA RECEBEDOR;9,97;1184571,03;1184580;1;31/10/2021;D
7234;1.1.01.02.0700;BANCO BANRISUL S/A;1;99543,14;99543,14;1;31/10/2021;D
6520;1.1.01.02.0600;CARUANA - CONTA CORRENTE;0;147215,37;147215,37;0;31/10/2021;
116;1.1.01.03.0000;APLICACOES CORRENTES;21079,87;188679,7;160301,33;49458,24;31/10/2021;D
7412;1.1.01.03.0001;APLICACOES BANCO BANRISUL S/A - RECE;13583,86;148863,77;132401,11;30046,52;31/10/2021;D
7420;1.1.01.03.0002;APLICACOES BANCO BANRISUL S/A;7496,01;39815,93;27900,22;19411,72;31/10/2021;D
132;1.1.02.00.0000;CREDITOS;156663,52;587841,69;648507,14;95998,07;31/10/2021;D
140;1.1.02.01.0000;ESTOQUE;37947,41;307,43;1793,15;36461,69;31/10/2021;D
5540;1.1.02.01.0003;COPA E COZINHA;165,46;128,65;116,38;177,73;31/10/2021;D
5576;1.1.02.01.0006;MATERIAIS DE LIMPEZA;510,6;178,78;342,12;347,26;31/10/2021;D
3760;1.1.02.01.0002;MATERIAL DE EXPEDIENTE;79,19;0;0;79,19;31/10/2021;D
159;1.1.02.01.0001;SUPRIMENTOS DE BILHETAGEM;36662,36;0;1334,65;35327,71;31/10/2021;D
5649;1.1.02.01.0013;UNIFORMES;529,8;0;0;529,8;31/10/2021;D
175;1.1.02.02.0000;CLIENTES;116031,7;96768,07;98741,15;114058,62;31/10/2021;D
183;1.1.02.02.0400;FUNDACAO UNIVERSIDADE DO RIO GRANDE;3926,53;0;2920,67;1005,86;31/10/2021;D
6564;1.1.02.02.0003;NOIVA DO MAR SERV MOBILIDADE LTDA -;30593,16;34926,62;30593,16;34926,62;31/10/2021;D
4286;1.1.02.02.0500;POS - BAR DO JAPA;1359,13;0;0;1359,13;31/10/2021;D
190;1.1.02.02.0100;PREFEITURA MUNICIPAL DO RIO GRANDE;55623,35;35084,93;40697,79;50010,49;31/10/2021;D
6572;1.1.02.02.0004;TRANSPESSOAL TRANSPORTES LTDA;24529,53;26756,52;24529,53;26756,52;31/10/2021;D
213;1.1.02.03.0000;OUTROS CREDITOS;2684,41;490766,19;547972,84;54522,24;31/10/2021;C
329;1.1.02.03.0200;ADIANT. SALARIAL - QUINZENAL;0;5875,09;5875,09;0;31/10/2021;
360;1.1.02.03.0300;ADIANTAMENTO INSUFICIENCIA DE SALDO;344,48;0;344,48;0;31/10/2021;
6530;1.1.02.03.0002;ADIANTAMENTO SBE - TRANSPESSOAL;69843,46;478720,3;536646,59;127769,75;31/10/2021;C
220;1.1.02.03.0100;ADIANTAMENTOS A FORNECEDORES;34226,58;0;0;34226,58;31/10/2021;D
248;1.1.02.03.1100;COFINS ANTECIPADA;0;87,68;87,68;0;31/10/2021;
280;1.1.02.03.1700;CS.L.L. - RET. DE ORGÇOS PUBLICOS;4863,03;29,23;0;4892,26;31/10/2021;D
6459;1.1.02.03.3003;DIFERENCA DE MALOTE VENDAS POS;54,95;0;0;54,95;31/10/2021;C
7633;1.1.02.03.3004;EMPRESTIMOS COLIGADA;0;5000;5000;0;31/10/2021;
370;1.1.02.03.1300;I.R.P.J. - RET. DE ORGÇOS PUBLICOS;11674,13;71,09;0;11745,22;31/10/2021;D
353;1.1.02.03.0400;IMPOSTO DE RENDA A RECUPERAR;21474,6;963,8;0;22438,4;31/10/2021;D
310;1.1.02.03.1200;PIS ANTECIPADO;0;19;19;0;31/10/2021;
426;1.2.00.00.0000;REALIZAVEL A LONGO PRAZO;5409532,9;565711,48;616256,63;5358987,75;31/10/2021;D
434;1.2.01.00.0000;REALIZAVEL A LONGO PRAZO;5409532,9;565711,48;616256,63;5358987,75;31/10/2021;D
442;1.2.01.01.0000;CREDITOS COM PESSOAS LIGADAS;5259532,9;565711,48;616256,63;5208987,75;31/10/2021;D
6432;1.2.01.01.0001;NOIVA DO MAR SERVICOS DE MOBILIDADE;5259532,9;565711,48;616256,63;5208987,75;31/10/2021;D
7072;1.2.01.02.0000;OUTROS CREDITOS - LP;150000;0;0;150000;31/10/2021;D
7102;1.2.01.02.0003;EURICO DE SA CAVALCANTE JUNIOR;50000;0;0;50000;31/10/2021;D
7099;1.2.01.02.0002;MURILO PEREIRA CAVALCANTI;50000;0;0;50000;31/10/2021;D
7080;1.2.01.02.0001;VIPAR PARTICIPACOES SOCIETARIAS E SE;50000;0;0;50000;31/10/2021;D
469;1.3.00.00.0000;PEMANENTE;642562,69;0;6484,05;636078,64;31/10/2021;D
558;1.3.02.00.0000;IMOBILIZADO;642562,69;0;6484,05;636078,64;31/10/2021;D
566;1.3.02.01.0000;IMOBILIZADO;778086,9;0;0;778086,9;31/10/2021;D
590;1.3.02.01.0200;COMPUTADOR;23908,62;0;0;23908,62;31/10/2021;D
670;1.3.02.01.1000;EQUIPAMENTOS DE BILHETAGEM ELETRONIC;752903,28;0;0;752903,28;31/10/2021;D
680;1.3.02.01.1100;MOVEIS E UTENSILIOS;1275;0;0;1275;31/10/2021;D
744;1.3.02.02.0000;DEPRECIACOES;135524,21;0;6484,05;142008,26;31/10/2021;C
795;1.3.02.02.0500;DEPREC. ACUM. EQUIP BILHETAGEM ELETR;131752,6;0;6274,2;138026,8;31/10/2021;C
3298;1.3.02.02.1400;DEPREC. ACUM. S/EQUIP PROC DADOS;3665,41;0;199,23;3864,64;31/10/2021;C
840;1.3.02.02.1300;DEPREC. ACUM. S/MOVEIS E UTENSILIOS;106,2;0;10,62;116,82;31/10/2021;C
906;2.0.00.00.0000;PASSIVO;6331364,65;1607590,13;1511882,97;6235657,49;31/10/2021;C
914;2.1.00.00.0000;CIRCULANTE;6404348,06;1607590,13;1511882,97;6308640,9;31/10/2021;C
922;2.1.01.00.0000;DEBITOS DE FUNCIONAMENTO;6404348,06;1607590,13;1511882,97;6308640,9;31/10/2021;C
949;2.1.01.01.0000;FORNECEDORES;39848,73;31820,05;27619,53;35648,21;31/10/2021;C
3247;2.1.01.01.2000;ALARMES MELLO LTDA.;319,1;0;0;319,1;31/10/2021;C
6688;2.1.01.01.0013;BAM COMERCIO E SERVICOS LTDA;490,18;0;0;490,18;31/10/2021;C
7153;2.1.01.01.0047;BRH SAUDE OCUPACIONAL LTDA;250;0;0;250;31/10/2021;C
6548;2.1.01.01.9995;CIA. ESTADUAL DE ENERGIA ELETRICA;0;393,7;393,7;0;31/10/2021;
7595;2.1.01.01.0070;CLARO S/A;45,49;45,49;0;0;31/10/2021;
7145;2.1.01.01.0046;ECOBONUZ MARKETING E FIDELIDADE S/A;25190,97;0;0;25190,97;31/10/2021;C
6394;2.1.01.01.9987;FERRAGEM LORENZET LTDA.;0;42,2;42,2;0;31/10/2021;
6785;2.1.01.01.0019;GILDA MARIA MARQUES SEQUEIRA 7427534;562,5;0;0;562,5;31/10/2021;C
7528;2.1.01.01.0065;GPTRONICS PAINEIS ELETRONICOS EIRELI;1333,2;444,4;0;888,8;31/10/2021;C
6602;2.1.01.01.9999;GREEN CARD S/A REFEICOES COMERCIO E;0;4035;4035;0;31/10/2021;
5118;2.1.01.01.9927;MOACIR DE AVILCA GONCALVES;142;142;174,53;174,53;31/10/2021;C
7277;2.1.01.01.0055;MOBILIBUS DESENVOLVIMENTO E CONSULTO;550;0;1100;1650;31/10/2021;C
6734;2.1.01.01.0016;OSVALDO FARIAS DE SOUZA E CIA LTDA;100;0;0;100;31/10/2021;C
4995;2.1.01.01.9920;PAULO ALEXANDRE RODRIGUES PUCINELLI;0;91;91;0;31/10/2021;
3204;2.1.01.01.1800;PAULO ROGERIO SOARES GARCIA;273;273;0;0;31/10/2021;
3263;2.1.01.01.2200;PRODATA MOBILITY BRASIL S.A.;2635,43;0;0;2635,43;31/10/2021;C
7160;2.1.01.01.0048;R & G ASSESSORIA E CONSULTORIA EM CO;0;2462,5;2462,5;0;31/10/2021;
6823;2.1.01.01.0022;R. TREVISAN FILHO;0;50;50;0;31/10/2021;
6483;2.1.01.01.9992;REUNIDAS TRANSPORTADORA RODOVIARIA D;243,68;243,68;338,41;338,41;31/10/2021;C
6718;2.1.01.01.0015;ROSANO TECNHOLOGY INDUSTRIA, COMERCI;145,86;0;0;145,86;31/10/2021;C
7293;2.1.01.01.0056;SORIA E LUCAS LTDA;1691,46;1691,46;1691,66;1691,66;31/10/2021;C
6912;2.1.01.01.0029;SUPERMERCADO GUANABARA S.A.;0;90,7;90,7;0;31/10/2021;
7226;2.1.01.01.0053;TELEALARME BRASIL EIRELI;259,2;259,2;259,2;259,2;31/10/2021;C
3506;2.1.01.01.3700;TELE-RIG TELECOMUNICACOES LTDA.;336,61;0;0;336,61;31/10/2021;C
6963;2.1.01.01.0034;TGI - CONSULTORIA EM GESTAO S/A;0;1970;1970;0;31/10/2021;
6490;2.1.01.01.9993;TRANSDATA INDUSTRIA E SERVICOS DE AU;2860,91;16292,08;13179,99;251,18;31/10/2021;D
4308;2.1.01.01.9800;UNIAO DE CLINICAS RIO GRANDE LTDA;671,14;671,14;671,14;671,14;31/10/2021;C
4260;2.1.01.01.9600;VETORIAL NET INF E SERV DE COMUNICAC;0;973,5;973,5;0;31/10/2021;
6475;2.1.01.01.9991;VIAPRINTER INFORMATICA LTDA;195;0;0;195;31/10/2021;C
4250;2.1.01.01.9500;VIAVETORIAL INTERNET LTDA.;0;96;96;0;31/10/2021;
6513;2.1.01.01.9994;YC YOUR COMPANY COMERCIO E APOIO ADM;1553;1553;0;0;31/10/2021;
973;2.1.01.02.0000;CREDORES DIVERSOS;77818,22;68513,05;66105,88;75411,05;31/10/2021;C
7390;2.1.01.02.0005;COMISSÇO - ADIANTAMENTO;54547,51;55122,69;53875,69;53300,51;31/10/2021;C
7382;2.1.01.02.0004;EMPRESTIMOS BILHETAGEM ELETRONICA;9981,23;0;0;9981,23;31/10/2021;C
7366;2.1.01.02.0003;NOIVA DO MAR - VENDA DE VEICULOS;6328,46;0;0;6328,46;31/10/2021;C
7358;2.1.01.02.0002;PARCELAMENTO IMOBILIARIA BASTOS;6961,02;1160,17;0;5800,85;31/10/2021;C
7404;2.1.01.02.0006;TARIFA WEB - ADIANTAMENTO;0;12230,19;12230,19;0;31/10/2021;
1066;2.1.01.03.0000;OBRIGACOES C/PESSOAL/SOCIAL/TRIBUTAR;383127,39;32894,31;41741,86;391974,94;31/10/2021;C
1074;2.1.01.03.0100;COFINS A RECOLHER;104805,5;87,68;6210,35;110928,17;31/10/2021;C
3450;2.1.01.03.2800;CSL/COFINS/PIS A RECOLHER  LEI 10833;1232,16;221,8;221,8;1232,16;31/10/2021;C
1104;2.1.01.03.0300;ENCARGOS S/PROVISAO 13. SALARIO;4384,06;0;489,03;4873,09;31/10/2021;C
1112;2.1.01.03.0400;ENCARGOS S/PROVISAO DE FERIAS;10913,53;148,61;0;10764,92;31/10/2021;C
1120;2.1.01.03.0500;FGTS A RECOLHER;19003,05;1360,56;1372,47;19014,96;31/10/2021;C
1147;2.1.01.03.0700;INSS A RECOLHER;129670,42;5967,74;6247,84;129950,52;31/10/2021;C
1163;2.1.01.03.1000;IRF S/COMISSOES;11083,37;861,29;963,8;11185,88;31/10/2021;C
1170;2.1.01.03.2400;IRF S/REND TRAB S/VINCULO EMPREGATIC;79,16;0;0;79,16;31/10/2021;C
1180;2.1.01.03.0800;IRF S/REND TRABALHO ASSALARIADO;11260,14;167,92;361,14;11453,36;31/10/2021;C
1198;2.1.01.03.1100;IRF S/SERV. PREST. PJ OU S/C;409,5;67,5;67,5;409,5;31/10/2021;C
1200;2.1.01.03.1200;ISSQN A RECOLHER;815,37;3114,44;3176,55;877,48;31/10/2021;C
7668;2.1.01.03.3100;ISSQN PARCELAMENTO;9731,25;648,75;0;9082,5;31/10/2021;C
1210;2.1.01.03.1400;PIS A RECOLHER;18245,36;1212,23;1348,29;18381,42;31/10/2021;C
1228;2.1.01.03.1600;PROVISAO P/ 13. SALARIO;12597,85;0;1405,28;14003,13;31/10/2021;C
1244;2.1.01.03.1900;PROVISAO P/FERIAS;31817,86;2306,98;1873,73;31384,61;31/10/2021;C
1260;2.1.01.03.2300;QUITACåES A PAGAR;10878,67;0;0;10878,67;31/10/2021;C
1279;2.1.01.03.2000;SALARIOS A PAGAR;6200,14;16728,81;18004,08;7475,41;31/10/2021;C
1295;2.1.01.04.0000;FINANCIAMENTOS;157333,09;0;0;157333,09;31/10/2021;C
6726;2.1.01.04.0001;CARUANA S/A - CONTRATO 8126;157333,09;0;0;157333,09;31/10/2021;C
1325;2.1.01.05.0000;SBE;5746220,63;1474362,72;1376415,7;5648273,61;31/10/2021;C
1350;2.1.01.05.0100;ADIANT. CLIENTES - VT WEB;500836,82;321459,5;288104,5;467481,82;31/10/2021;C
1333;2.1.01.05.0600;ADIANT. DE CLIENTES;90;0;0;90;31/10/2021;C
7455;2.1.01.05.0001;ADIANTAMENTO SBE;5245293,81;1152903,22;1088311,2;5180701,79;31/10/2021;C
1392;2.2.00.00.0000;EXIGIVEL A LONGO PRAZO;598255,21;0;0;598255,21;31/10/2021;C
1406;2.2.01.00.0000;EXIGIVEL A LONGO PRAZO;598255,21;0;0;598255,21;31/10/2021;C
6769;2.2.01.02.0000;FINANCIAMENTO - LP;309954,06;0;0;309954,06;31/10/2021;C
6777;2.2.01.02.0001;CARUANA - CONTRATO 8126 - LP;309954,06;0;0;309954,06;31/10/2021;C
7676;2.2.01.03.0000;TRIBUTOS DIVERSOS - LP;28545;0;0;28545;31/10/2021;C
7684;2.2.01.03.0001;ISSQN PARCELAMENTO - LP;28545;0;0;28545;31/10/2021;C
7706;2.2.01.04.0000;OUTROS DEBITOS;259756,15;0;0;259756,15;31/10/2021;C
7714;2.2.01.04.0001;EXPURGOS A COMPENSAR;259756,15;0;0;259756,15;31/10/2021;C
1430;2.3.00.00.0000;PATRIMONIO LIQUIDO;671238,62;0;0;671238,62;31/10/2021;D
1449;2.3.01.00.0000;CAPITAL SOCIAL;150000;0;0;150000;31/10/2021;C
1457;2.3.01.01.0000;CAPITAL SUBSCRITO;150000;0;0;150000;31/10/2021;C
1465;2.3.01.01.0001;CAPITAL SOCIAL;150000;0;0;150000;31/10/2021;C
1510;2.3.03.00.0000;LUCROS OU PREJUIZOS ACUMULADOS;821238,62;0;0;821238,62;31/10/2021;D
3166;2.3.03.01.0000;LUCROS OU PREJUIZOS ACUMULADOS;821238,62;0;0;821238,62;31/10/2021;D
1546;2.3.03.01.0002;PREJUIZOS ACUMULADOS;821238,62;0;0;821238,62;31/10/2021;D
1554;3.0.00.00.0000;DESPESAS;614232,78;74783,77;11259,3;677757,25;31/10/2021;D
1562;3.1.00.00.0000;DESPESAS OPERACIONAIS;614232,78;74783,77;11259,3;677757,25;31/10/2021;D
1570;3.1.01.00.0000;CUSTOS DOS SERVICOS;105889,77;20883,57;10430,55;116342,79;31/10/2021;D
1589;3.1.01.01.0000;CUSTOS DE BILHETAGEM;105889,77;20883,57;10430,55;116342,79;31/10/2021;D
6696;3.1.01.01.1200;DEPREC. EQUIP BILHETAGEM ELETRONICA;66925,43;6274,2;0;73199,63;31/10/2021;D
7323;3.1.01.01.2000;FRETES;1514,83;94,73;0;1609,56;31/10/2021;D
4103;3.1.01.01.1600;MANUTENCÇO DE EQUIPAMENTOS;270;0;0;270;31/10/2021;D
7470;3.1.01.01.2200;MANUTENCAO EQUIPAMENTOS B E;1087,97;0;0;1087,97;31/10/2021;D
1627;3.1.01.01.0300;OUTROS CUSTOS;4279,21;0;0;4279,21;31/10/2021;D
1619;3.1.01.01.0200;SUPRIMENTO DE BILHETAGEM;10895,65;1334,65;0;12230,3;31/10/2021;D
7640;3.1.01.01.2300;TESTES - SBE;25;0;0;25;31/10/2021;D
7330;3.1.01.01.2100;TRANSDATA - PROCESSAMENTO DE DADOS;20891,68;13179,99;10430,55;23641,12;31/10/2021;D
1740;3.1.05.00.0000;DESPESAS GERAIS;508343,01;53900,2;828,75;561414,46;31/10/2021;D
1759;3.1.05.01.0000;DESPESAS COM IMPOSTOS;3543,61;435,94;0;3979,55;31/10/2021;D
1767;3.1.05.01.0100;ALVARA;367;0;0;367;31/10/2021;D
1775;3.1.05.01.1300;COFINS S/OUTRAS RECEITAS;2408,73;358,18;0;2766,91;31/10/2021;D
1872;3.1.05.01.0900;OUTROS IMPOSTOS E TAXAS;245;0;0;245;31/10/2021;D
1856;3.1.05.01.1400;PIS S/OUTRAS RECEITAS;522,88;77,76;0;600,64;31/10/2021;D
1880;3.1.05.02.0000;SERVICOS DE TERCEIROS;85758,89;8004,34;671,14;93092,09;31/10/2021;D
1899;3.1.05.02.0100;ANUNCIOS E PUBLICIDADE;6232,27;0;0;6232,27;31/10/2021;D
3603;3.1.05.02.1700;ASSESSORIA & CONSULTORIA;19500;2500;0;22000;31/10/2021;D
1929;3.1.05.02.1300;CONEXOES E COMUNICACOES;12743,25;1339,5;0;14082,75;31/10/2021;D
5312;3.1.05.02.1900;CONSULTORIA;18000;2000;0;20000;31/10/2021;D
1910;3.1.05.02.0300;CONVENIO MEDICO;6181,32;671,14;671,14;6181,32;31/10/2021;D
1945;3.1.05.02.0500;ENERGIA ELETRICA;7174,11;393,7;0;7567,81;31/10/2021;D
7285;3.1.05.02.0003;MOBILIBUS - PROCESSAMENTO DADOS;6600;1100;0;7700;31/10/2021;D
7374;3.1.05.02.2002;PINS CITTAMOBI;1380;0;0;1380;31/10/2021;D
7439;3.1.05.02.0004;PROCESSAMENTO DE DADOS;6748;0;0;6748;31/10/2021;D
7250;3.1.05.02.0002;PROJETOS;927,5;0;0;927,5;31/10/2021;D
1996;3.1.05.02.1000;TELEFONES;272,44;0;0;272,44;31/10/2021;D
2010;3.1.05.03.0000;DESPESAS FINANCEIRAS;63334,43;4680,52;0;68014,95;31/10/2021;D
2046;3.1.05.03.0300;DESPESAS BANCARIAS;47799,75;4679,19;0;52478,94;31/10/2021;D
2062;3.1.05.03.0500;I.O.F.;13,28;1,33;0;14,61;31/10/2021;D
2089;3.1.05.03.0600;JUROS PASSIVOS;10778,67;0;0;10778,67;31/10/2021;D
2097;3.1.05.03.0700;MULTAS DEDUTIVEIS;4742,73;0;0;4742,73;31/10/2021;D
2127;3.1.05.04.0000;DESPESAS ADMINISTRATIVAS;355706,08;40779,4;157,61;396327,87;31/10/2021;D
2143;3.1.05.04.0100;13. SALARIO;12708,25;1405,28;0;14113,53;31/10/2021;D
2160;3.1.05.04.0400;ALUGUEIS;33739,83;3785,96;0;37525,79;31/10/2021;D
4243;3.1.05.04.5700;ASSALTOS;1328;0;0;1328;31/10/2021;D
7587;3.1.05.04.5907;CARTOES - ENTREGA;401,76;0;0;401,76;31/10/2021;D
6840;3.1.05.04.5904;COMISSÇO S/VENDAS BUSPAY;23946,29;4326,44;0;28272,73;31/10/2021;D
7579;3.1.05.04.5906;COMISSAO S/VENDAS CIELO;1352,83;232,4;0;1585,23;31/10/2021;D
2224;3.1.05.04.1000;COPA E COZINHA;1410,56;207,38;0;1617,94;31/10/2021;D
2267;3.1.05.04.1300;DEPRECIACAO S/EQUIP. PROCES. DADOS;1719,01;199,23;0;1918,24;31/10/2021;D
2283;3.1.05.04.1600;DEPRECIACAO S/MOVEIS E UTENSILIOS;95,58;10,62;0;106,2;31/10/2021;D
2305;3.1.05.04.4300;DESPESA DE CONSERVACAO;326,93;50;0;376,93;31/10/2021;D
3395;3.1.05.04.4900;DESPESAS C/ COMEMORACOES;255,5;0;0;255,5;31/10/2021;D
2313;3.1.05.04.2200;DESPESAS COM CORREIO;57,35;0;0;57,35;31/10/2021;D
3130;3.1.05.04.4600;DESPESAS COM GRAFICA;1645,95;0;0;1645,95;31/10/2021;D
2380;3.1.05.04.2600;FERIAS;17302,85;1873,73;0;19176,58;31/10/2021;D
2399;3.1.05.04.2700;FGTS;13840,97;1484,89;34,66;15291,2;31/10/2021;D
3300;3.1.05.04.4700;FRETES E CARRETOS;2587,5;243,68;0;2831,18;31/10/2021;D
5860;3.1.05.04.5905;LIMPEZA E HIGIENE;19643,41;2339,12;0;21982,53;31/10/2021;D
2453;3.1.05.04.3200;MANUTENCAO DE EQUIPAMENTO ADMINISTRA;300;0;0;300;31/10/2021;D
3778;3.1.05.04.5100;MATERIAIS P/ PROCESSAMENTO DE DADOS;1200,69;0;0;1200,69;31/10/2021;D
2460;3.1.05.04.3300;MATERIAL DE EXPEDIENTE;1173,39;0;0;1173,39;31/10/2021;D
3336;3.1.05.04.4800;MATERIAL DE SEGURANCA;344;0;0;344;31/10/2021;D
2496;3.1.05.04.3600;OUTRAS DESPESAS;392,6;0;0;392,6;31/10/2021;D
2470;3.1.05.04.3400;PAT PROGRAMA DE ALIM TRABALHADOR;32919,81;4035;9;36945,81;31/10/2021;D
2500;3.1.05.04.3700;PREVIDENCIA SOCIAL;41705,32;4788,74;111,78;46382,28;31/10/2021;D
2488;3.1.05.04.3500;SALARIOS;141369,89;15697,1;0;157066,99;31/10/2021;D
2150;3.1.05.04.0300;SEGURO ACIDENTE DO TRABALHO;870,95;99,83;2,17;968,61;31/10/2021;D
3590;3.1.05.04.5000;UNIFORMES;2453,4;0;0;2453,4;31/10/2021;D
2445;3.1.05.04.3100;VIAGENS E ESTADIAS;613,46;0;0;613,46;31/10/2021;D
2607;4.0.00.00.0000;RECEITAS;515345,87;10202,78;81716,41;586859,5;31/10/2021;C
2615;4.1.00.00.0000;RECEITA OPERACIONAL BRUTA;566471,4;10202,78;81716,41;637985,03;31/10/2021;C
2623;4.1.01.00.0000;RECEITA OPERACIONAL LIQUIDA;534765,39;10202,78;77002,28;601564,89;31/10/2021;C
2630;4.1.01.01.0000;RECEITA DE PRESTACAO DE SERVICOS;616444,13;0;77002,28;693446,41;31/10/2021;C
2860;4.1.01.01.0001;COMISSÇO BILHETAGEM ELETRONICA;509196,54;0;64253,28;573449,82;31/10/2021;C
2887;4.1.01.01.0002;TARIFA PROCESSAMENTO WEB;107247,59;0;12749;119996,59;31/10/2021;C
2747;4.1.01.02.0000;(-) DEDUCAO DE RECEITA DA PREST. SER;81678,74;10202,78;0;91881,52;31/10/2021;D
2755;4.1.01.02.0400;COFINS;46849,76;5852,17;0;52701,93;31/10/2021;D
2780;4.1.01.02.0300;I.S.S.Q.N.;24657,64;3080,08;0;27737,72;31/10/2021;D
2798;4.1.01.02.0500;PIS S/FATURAMENTO;10171,34;1270,53;0;11441,87;31/10/2021;D
2810;4.1.02.00.0000;OUTRAS RECEITAS OPERACIONAIS;31679,46;0;4711,55;36391,01;31/10/2021;C
2836;4.1.02.01.0000;OUTRAS RECEITAS OPERACIONAIS;31679,46;0;4711,55;36391,01;31/10/2021;C
3140;4.1.02.01.0600;CARTAO BILHETAGEM;31492,66;0;4711,55;36204,21;31/10/2021;C
2895;4.1.02.01.0500;CARTAO ESCOLAR;184,8;0;0;184,8;31/10/2021;C
2879;4.1.02.01.0300;RECEITAS DIVERSAS;2;0;0;2;31/10/2021;C
2909;4.1.03.00.0000;RECEITAS FINANCEIRAS;26,55;0;2,58;29,13;31/10/2021;C
2917;4.1.03.01.0000;RECEITAS FINANCEIRAS;26,55;0;2,58;29,13;31/10/2021;C
2940;4.1.03.01.0400;DESCONTOS OBTIDOS;1,18;0;0;1,18;31/10/2021;C
2933;4.1.03.01.0300;RENDIMENTO S/APLIC. FINANCEIRAS;25,37;0;2,58;27,95;31/10/2021;C
2984;4.2.00.00.0000;RECEITAS NAO OPERACIONAIS;51125,53;0;0;51125,53;31/10/2021;D
2992;4.2.01.00.0000;RECEITAS NAO OPERACIONAIS;51125,53;0;0;51125,53;31/10/2021;D
3000;4.2.01.01.0000;RECEITAS NAO OPERACIONAIS;51125,53;0;0;51125,53;31/10/2021;D
7722;4.2.01.01.0200;CUSTO DA BAIXA DE BENS DO ATIVO IMOB;129977,03;0;0;129977,03;31/10/2021;D
3018;4.2.01.01.0100;RECEITA DE VENDAS DO ATIVO IMOBILIZA;78851,5;0;0;78851,5;31/10/2021;C
19;1.0.00.00.0000;ATIVO;6144759,74;3117908,48;3178741,78;6083926,44;30/11/2021;D
27;1.1.00.00.0000;CIRCULANTE;149693,35;2521091,33;2535996,16;134788,52;30/11/2021;D
35;1.1.01.00.0000;DISPONIVEL;53695,28;1845224,63;1871796,67;27123,24;30/11/2021;D
43;1.1.01.01.0000;CAIXA;4235,04;61929,25;62896,12;3268,17;30/11/2021;D
50;1.1.01.01.0100;CAIXA;4235,04;61929,25;62896,12;3268,17;30/11/2021;D
60;1.1.01.02.0000;BANCOS CONTA MOVIMENTO;2;1583080,01;1582997,93;84,08;30/11/2021;D
78;1.1.01.02.0400;BANCO BANRISUL S/A - CONTA RECEBEDOR;1;1321486,95;1321405,27;82,68;30/11/2021;D
7234;1.1.01.02.0700;BANCO BANRISUL S/A;1;109825,68;109825,68;1;30/11/2021;D
6520;1.1.01.02.0600;CARUANA - CONTA CORRENTE;0;151767,38;151766,98;0,4;30/11/2021;D
116;1.1.01.03.0000;APLICACOES CORRENTES;49458,24;200215,37;225902,62;23770,99;30/11/2021;D
7412;1.1.01.03.0001;APLICACOES BANCO BANRISUL S/A - RECE;30046,52;176021,86;196601,56;9466,82;30/11/2021;D
7420;1.1.01.03.0002;APLICACOES BANCO BANRISUL S/A;19411,72;24193,51;29301,06;14304,17;30/11/2021;D
132;1.1.02.00.0000;CREDITOS;95998,07;675866,7;664199,49;107665,28;30/11/2021;D
140;1.1.02.01.0000;ESTOQUE;36461,69;336,85;1799,58;34998,96;30/11/2021;D
5540;1.1.02.01.0003;COPA E COZINHA;177,73;53,05;51,83;178,95;30/11/2021;D
5576;1.1.02.01.0006;MATERIAIS DE LIMPEZA;347,26;185,8;44,25;488,81;30/11/2021;D
3760;1.1.02.01.0002;MATERIAL DE EXPEDIENTE;79,19;98;49;128,19;30/11/2021;D
159;1.1.02.01.0001;SUPRIMENTOS DE BILHETAGEM;35327,71;0;1654,5;33673,21;30/11/2021;D
5649;1.1.02.01.0013;UNIFORMES;529,8;0;0;529,8;30/11/2021;D
175;1.1.02.02.0000;CLIENTES;114058,62;122576,92;89376,88;147258,66;30/11/2021;D
183;1.1.02.02.0400;FUNDACAO UNIVERSIDADE DO RIO GRANDE;1005,86;3090,54;0;4096,4;30/11/2021;D
6564;1.1.02.02.0003;NOIVA DO MAR SERV MOBILIDADE LTDA -;34926,62;37265,83;34926,62;37265,83;30/11/2021;D
4286;1.1.02.02.0500;POS - BAR DO JAPA;1359,13;0;0;1359,13;30/11/2021;D
190;1.1.02.02.0100;PREFEITURA MUNICIPAL DO RIO GRANDE;50010,49;53535,9;27693,74;75852,65;30/11/2021;D
6572;1.1.02.02.0004;TRANSPESSOAL TRANSPORTES LTDA;26756,52;28684,65;26756,52;28684,65;30/11/2021;D
213;1.1.02.03.0000;OUTROS CREDITOS;54522,24;552952,93;573023,03;74592,34;30/11/2021;C
329;1.1.02.03.0200;ADIANT. SALARIAL - QUINZENAL;0;5677,62;5677,62;0;30/11/2021;
6530;1.1.02.03.0002;ADIANTAMENTO SBE - TRANSPESSOAL;127769,75;536144,83;563245,41;154870,33;30/11/2021;C
220;1.1.02.03.0100;ADIANTAMENTOS A FORNECEDORES;34226,58;0;0;34226,58;30/11/2021;D
280;1.1.02.03.1700;CS.L.L. - RET. DE ORGÇOS PUBLICOS;4892,26;0;0;4892,26;30/11/2021;D
